Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
73427,1152.7236,428.20657,293.5313,79061,366.28244,0.5999427,0.9310688,0.5444933,0.7558551,1.7562199,0.7410118,1
65305,1384.8984,406.78687,243.94241,83510,357.56335,0.66741776,0.96955025,0.6517894,0.7374763,2.277266,0.71256244,1
67980,1231.1411,430.79834,261.84796,77823,363.75348,0.61616755,0.9401394,0.5500229,0.74009866,2.1459577,0.7149377,1
54693,1313.554,424.41168,279.58362,84387,383.54736,0.70066553,0.9685322,0.63962054,0.7411947,2.1034918,0.73445344,1
105867,1133.8591,426.07925,254.50372,88811,348.80286,0.8070519,0.9557868,0.65741026,0.8216145,1.9118367,0.7293458,0
108884,1164.9731,475.12262,271.86206,74530,301.1899,0.68651325,0.9462189,0.60080075,0.7127528,1.666589,0.7281774,1
79205,1222.6678,431.0199,224.57121,63644,316.86252,0.5585411,0.94772923,0.5527376,0.6837372,1.907382,0.6925796,0
96891,1371.5254,485.25266,259.26483,88460,315.05542,0.62701726,0.9547624,0.639571,0.61946064,1.686867,0.6341228,1
94798,1297.9053,449.6194,258.12198,68667,320.33612,0.71215284,0.9631677,0.6557036,0.6815485,2.0228848,0.71839005,1
52590,1161.7739,401.4679,281.05368,70515,383.00293,0.6297493,0.94665116,0.55057484,0.739416,2.051982,0.73092556,1
52077,1195.5906,412.45276,277.8872,75574,377.2603,0.6431471,0.9588963,0.58542806,0.707214,2.0616488,0.7064046,1
65675,1055.6135,407.864,256.6954,64123,368.10223,0.64202416,0.9296752,0.54950124,0.75084555,2.0395002,0.7461089,1
79966,1155.0236,396.76355,289.05637,82791,371.95663,0.6214555,0.93498176,0.575116,0.7297225,1.7224369,0.7657472,1
82453,997.9052,429.7716,259.97073,64157,365.0016,0.7211506,0.9343061,0.58406866,0.7458507,2.08753,0.71576786,1
84020,1035.5059,419.98096,252.75023,63572,352.53214,0.7242837,0.93580693,0.5945064,0.7169496,1.9028308,0.70098007,1
73258,1125.0687,421.07986,272.29904,67781,357.94324,0.6501408,0.9306077,0.5448421,0.7391492,1.9001441,0.69713545,1
57585,1154.0396,407.25995,282.02463,70347,377.85196,0.6206111,0.9383501,0.5324906,0.7771175,2.0341678,0.72814035,1
76878,1183.062,419.30927,280.50607,81098,368.00763,0.63006985,0.9348748,0.57494843,0.7598333,1.8086352,0.75044155,1
114994,1172.8915,463.7453,268.6943,76356,316.99115,0.82673454,0.9612039,0.68225545,0.75757957,1.7765284,0.7180959,1
81731,1053.3331,411.01404,247.1688,71489,353.3426,0.64557815,0.9417397,0.5854109,0.728742,2.1025896,0.8309037,0
64097,1146.3074,429.40582,261.05182,80878,385.84967,0.6156434,0.95001566,0.5760182,0.7392914,2.3833373,0.78041995,1
95992,1261.7157,458.97455,283.015,89684,326.32507,0.6565082,0.946982,0.60623795,0.7192905,1.729801,0.6905402,1
84746,1152.5342,443.9522,282.86206,86918,358.04675,0.6276972,0.9394228,0.570322,0.77099305,1.9816865,0.7430755,1
80358,1122.8772,415.1897,247.53033,79623,381.67258,0.69602144,0.9466876,0.65044993,0.7643503,2.069958,0.7776829,0
64142,1059.3326,404.57538,266.97723,86864,393.13403,0.62826073,0.9503132,0.5620436,0.7624161,2.4384708,0.7749051,0
108177,1130.103,449.3944,251.32881,71868,314.77475,0.80291176,0.9453754,0.63831174,0.7109816,1.7185514,0.689433,1
86422,1214.5365,439.7909,267.28116,71319,318.77597,0.66773975,0.93749684,0.573912,0.66841805,1.6572142,0.6397246,1
83426,1218.2107,384.00308,276.36417,80777,356.3797,0.6474586,0.93957293,0.55712175,0.7209804,1.6766431,0.74232996,1
81724,1122.072,415.78333,279.6344,74663,365.52344,0.6700957,0.9360239,0.5615458,0.77747774,1.9417474,0.7262303,1
89486,1102.4897,443.85095,291.68542,90494,350.17007,0.6024408,0.9358247,0.58809656,0.7237191,1.6721188,0.8094033,1
73643,1055.2323,383.4447,278.8403,80004,384.80548,0.604414,0.9350904,0.51663494,0.7264463,2.1572995,0.76164484,1
78134,1101.7638,411.7469,286.18054,72015,370.73895,0.65948606,0.9323523,0.54295754,0.7649173,1.873496,0.726297,1
91477,1515.0603,565.6993,212.2402,116665,383.4277,0.7700677,0.9933413,0.8296,0.8369205,2.5595942,0.82975394,0
85076,1147.8975,438.69342,275.55566,72458,342.73785,0.6718813,0.9353537,0.5752995,0.71699214,1.7979198,0.6760695,1
62511,1140.9381,389.8835,284.53214,72867,379.84552,0.6376583,0.94745624,0.58312917,0.71628726,2.0376675,0.73427147,1
79066,1004.1012,435.02695,240.14139,65440,362.01492,0.7207434,0.9366987,0.60429955,0.74583566,2.1156194,0.7102334,1
73042,1153.7007,425.98425,293.4019,78500,367.07715,0.60161537,0.9311875,0.5418024,0.7581973,1.7656655,0.7385542,1
70280,1103.1038,403.7805,279.65448,71002,379.61932,0.62148345,0.93060994,0.51867515,0.75484073,2.0689664,0.73805344,1
54373,1204.3138,418.51102,257.69772,75649,385.34482,0.66707766,0.96467215,0.6344373,0.73117423,2.1086276,0.7699862,1
52217,1138.482,398.81766,272.48785,69227,384.13586,0.64238477,0.9502681,0.5684844,0.7369379,2.1007702,0.7312716,1
80377,947.011,366.30035,275.20782,90777,385.74036,0.6648179,0.94198906,0.5358769,0.7346457,2.1955757,0.7686064,0
81382,1064.9824,457.7735,225.39789,66884,351.5111,0.69811964,0.9450773,0.67345154,0.6664696,2.205338,0.73329496,0
72892,1296.6146,597.94006,209.75702,99595,375.4475,0.7182416,0.94305485,0.6987413,0.87791276,2.7472956,0.8418049,0
67245,1138.3074,470.59033,261.5924,96082,408.50574,0.5770881,0.93493885,0.58519053,0.76685643,2.6272516,0.851287,0
104753,1056.6218,415.35736,286.6069,84374,359.70612,0.745229,0.9431696,0.60624933,0.7687955,1.7036223,0.76111776,1
109784,992.96533,447.69946,232.62204,64773,311.6266,0.85058725,0.9533528,0.687642,0.7472044,1.9743758,0.7065046,0
63411,1134.5618,408.7853,235.96037,56713,343.89545,0.6039746,0.930718,0.52739185,0.7265361,2.0940428,0.6982128,1
57876,1145.6772,407.58716,244.95605,62087,347.33044,0.6062755,0.9399751,0.53591096,0.7274575,1.9114774,0.7058079,1
83037,1176.2219,410.91113,261.63254,71975,330.87463,0.64664865,0.93776464,0.54040706,0.67169785,1.5502694,0.72747874,1
77452,1040.2709,390.78763,245.20735,60037,380.51886,0.7330212,0.9522096,0.6264889,0.7197945,2.218801,0.7433726,0
81706,1048.6854,450.3271,225.84344,65117,352.60236,0.70422995,0.9449748,0.66986275,0.6669591,2.249278,0.7157462,0
97909,1338.5082,472.83377,280.04358,103393,319.92194,0.5895195,0.9569144,0.6564371,0.6823543,1.7688613,0.67467606,1
86939,1239.8081,430.68793,300.877,86473,340.007,0.5810522,0.9380839,0.5795754,0.6567579,1.470155,0.71933347,1
75682,1180.6654,422.05054,282.06775,81866,364.6459,0.61396253,0.9372503,0.5523648,0.77017796,1.9755898,0.7466996,1
79412,1092.6617,429.941,277.05106,69470,363.0407,0.67645144,0.9317622,0.5589294,0.76940215,1.9318156,0.70327437,1
97378,1238.689,449.76184,300.1156,96138,333.71234,0.5889939,0.94282734,0.62240136,0.6491097,1.4386694,0.7399535,1
90716,1132.2454,448.99573,304.5708,93892,355.00558,0.6124728,0.93660766,0.61147726,0.71790683,1.5783428,0.77101755,1
56899,1147.8315,401.58325,275.2497,66882,379.33658,0.63898426,0.94412845,0.5561992,0.7397013,2.0814438,0.72338676,1
73576,1092.1862,422.1889,242.93417,67944,361.84912,0.7036682,0.93465745,0.5848437,0.7943291,2.1870058,0.6878586,1
88652,1168.1759,420.1381,236.63297,66809,344.33508,0.71617115,0.957075,0.65172607,0.7365055,2.4770446,0.7667657,0
100571,1122.1555,479.1798,294.45782,92831,337.58215,0.6889689,0.9468896,0.62549025,0.77637017,1.7516501,0.71155614,1
58202,1243.6179,450.44534,234.52277,84814,386.73773,0.6600926,0.9574095,0.61971736,0.83176184,2.2819238,0.8021633,0
61635,1077.3821,406.2802,266.68765,72078,386.54773,0.59570676,0.9328198,0.5078432,0.7724837,2.2256217,0.75690174,1
80749,1213.1007,426.8819,270.78445,79080,323.38187,0.66428053,0.9398616,0.5267767,0.6850855,1.4949815,0.6553868,1
80315,1118.6449,437.89542,287.69525,76993,363.17337,0.6420424,0.9336307,0.5628828,0.7661497,1.8231626,0.72760737,1
63823,1264.9125,441.39468,268.997,82121,361.48956,0.63119924,0.9482812,0.5851816,0.76344883,2.108725,0.7224741,1
82162,1135.6545,449.972,243.25761,77796,386.07166,0.55040777,0.94337577,0.5877151,0.6366941,2.4439669,0.6728418,0
71928,1138.7598,385.67255,281.97742,91920,380.74054,0.73636776,0.9590466,0.5962673,0.84094286,2.2051375,0.7000312,0
103375,1244.1874,436.77356,254.97968,80254,315.70102,0.68438107,0.95178497,0.61912155,0.6808719,1.6066564,0.7133221,1
76087,999.0091,388.16315,274.99023,86292,386.92148,0.5958747,0.9400335,0.5230701,0.6953403,2.224532,0.74982166,1
88242,1142.9595,413.1505,248.77362,75317,339.38144,0.7372974,0.93984634,0.5960139,0.7174174,1.8061981,0.69461876,1
57479,1157.5657,412.70782,252.84721,77172,386.37292,0.64199454,0.9556206,0.5959644,0.78839606,2.197273,0.7601864,1
78388,1083.2316,428.44107,230.93033,67929,368.32953,0.73001236,0.95335615,0.6761982,0.699268,2.132172,0.74616814,0
100669,1180.1752,466.33737,286.89697,85046,329.64774,0.6820876,0.9459137,0.6182391,0.7029579,1.6092726,0.6955251,1
63891,1037.5901,392.64478,263.14343,77113,390.99634,0.6418023,0.9372769,0.5463281,0.77960366,2.3038306,0.78585094,0
67733,1116.1193,412.56635,260.61276,66120,367.46152,0.6501337,0.9389279,0.5583699,0.77293706,2.10292,0.74568444,1
89889,1171.1814,390.5095,281.78375,85876,363.13553,0.6417921,0.94165206,0.5908434,0.7355801,1.7712492,0.75075275,1
67906,1139.2625,405.55356,248.36777,67812,379.86206,0.6962546,0.9587402,0.6631287,0.6984838,2.1469636,0.75910175,1
67039,1308.124,437.9082,253.13809,73418,332.969,0.64054936,0.9700162,0.62515265,0.6846272,1.909451,0.66576815,1
65748,1182.1346,395.549,280.52954,74281,372.45187,0.6295173,0.9411044,0.5363643,0.7571709,2.0221806,0.7236775,1
66520,1112.5349,398.1979,265.53006,60537,381.04706,0.68299544,0.9501279,0.612943,0.7022015,2.1777637,0.7379743,1
55541,1185.812,424.4214,245.23096,78026,379.7163,0.6562061,0.96070546,0.6164415,0.783716,2.0744586,0.7787405,1
79372,1000.22314,438.21332,231.64941,57724,340.70865,0.6840374,0.93812704,0.62524986,0.69161296,2.462719,0.6955598,0
69161,1130.5419,425.34818,275.45898,77608,381.16113,0.58945966,0.9302888,0.52094305,0.765556,2.104814,0.76186574,1
80342,1215.8978,368.24164,243.1112,70746,358.4453,0.6540731,0.9503746,0.64009714,0.6904023,2.1908915,0.76223624,0
92787,1081.9235,429.7106,275.79083,77417,362.79578,0.7246206,0.9405727,0.60286033,0.7763815,1.8257921,0.72818655,1
74075,1168.5802,433.86963,265.3952,70990,345.13226,0.6362497,0.9444754,0.567198,0.72735614,1.9032216,0.7457214,1
56032,1310.7205,423.49326,283.41934,84453,376.50568,0.6952472,0.9698499,0.6451783,0.7160305,2.0438929,0.721743,1
69434,1062.99,456.37836,263.45822,94316,392.5816,0.5952641,0.949095,0.58646464,0.7748709,2.5620596,0.7936398,0
87728,1039.0994,412.4619,232.61119,65386,359.69678,0.7958946,0.9611972,0.64684016,0.79310066,2.0923827,0.7449636,0
76777,1140.0107,398.31815,274.96957,80657,360.7202,0.721377,0.95147115,0.5544381,0.7851681,1.9093881,0.69306886,1
76533,1292.6703,460.40924,261.94614,79293,344.77814,0.60677725,0.94446415,0.5659751,0.68242896,1.9692504,0.66975474,1
93414,1239.2283,456.2061,266.63107,81992,327.4127,0.6794075,0.9458166,0.6176028,0.70845795,1.7292998,0.67304385,1
69943,1162.4615,392.74454,230.4881,69543,361.9249,0.68690467,0.9401868,0.62462807,0.746807,2.23314,0.7266579,0
76033,1187.9291,414.21545,277.86896,77270,346.3487,0.64592564,0.93658465,0.50325906,0.7303048,1.6479908,0.691632,1
60139,1063.2722,429.00784,262.26273,82388,396.96814,0.5847718,0.9408224,0.52783954,0.759521,2.4795625,0.7939396,1
73489,1080.3749,382.25204,254.19838,65777,375.17645,0.67616415,0.9328727,0.55456316,0.7661929,1.9752305,0.7798856,1
69515,1102.9873,383.97644,276.67722,73094,376.43442,0.64027095,0.9362731,0.5188004,0.7651837,1.9692502,0.7259273,1
89428,1060.261,445.69995,228.39896,56803,314.64215,0.6582205,0.9431154,0.590429,0.735399,2.3325784,0.7111652,0
73832,1138.8336,470.33734,249.53001,78437,384.81738,0.70762056,0.94780934,0.6563185,0.77839905,2.3901858,0.7747381,0
61862,1232.5449,428.2326,226.76909,75187,371.4253,0.6360446,0.9588587,0.5778231,0.7521863,2.3592455,0.74925655,1
61384,1151.6505,387.34378,234.3086,70994,373.07867,0.6579008,0.95132875,0.59618175,0.72932523,2.188672,0.83093345,1
71979,1261.1869,418.87543,281.7827,73792,333.75616,0.6011145,0.9350095,0.5060894,0.6936556,1.559486,0.6620836,1
111367,1233.4314,398.38223,241.97008,86963,324.26666,0.7852868,0.9634949,0.6775025,0.77173066,1.7572796,0.7323357,0
81970,1119.7756,395.49677,262.36996,77421,358.54877,0.7332444,0.94998693,0.56547153,0.7829535,1.9139928,0.7106998,1
77694,1080.4293,399.7364,262.7326,88737,379.33734,0.7243681,0.9604627,0.62657666,0.7879744,2.3658051,0.7431314,0
73739,1196.8339,408.37836,275.6712,76786,346.9809,0.6597356,0.9446395,0.5355175,0.71857387,1.7400471,0.68151355,1
81528,1112.845,432.44064,281.08612,72120,359.22287,0.6657395,0.9336653,0.56351995,0.75443935,1.8724275,0.7059058,1
63640,1038.7642,408.12695,252.84277,65433,380.2723,0.65947527,0.9403255,0.55484825,0.7590356,2.2114747,0.7385071,1
88213,1279.032,458.84387,227.98215,61487,292.26294,0.6625271,0.96213865,0.63031244,0.6483809,1.8256283,0.6276835,1
67169,1073.7036,408.88257,268.41556,70389,371.80823,0.6316431,0.9355731,0.5721574,0.74472654,2.009163,0.77657014,1
58620,1191.0623,392.8642,257.49783,67612,366.95087,0.6146462,0.9356804,0.5268703,0.7672119,2.042046,0.74338543,1
90686,1202.9526,436.03308,272.0146,89052,344.33466,0.68101555,0.9479958,0.603355,0.80304813,1.9296919,0.72753483,1
52791,1199.5746,432.12015,213.33525,73668,380.5744,0.6629845,0.9456023,0.55219,0.79385847,2.487475,0.8260601,1
57340,1329.3154,425.18945,228.09155,85537,380.67352,0.7053007,0.9520337,0.6523516,0.8118988,2.1094036,0.84428453,0
92971,1177.2944,444.58167,298.64594,93177,343.69138,0.62950855,0.9440082,0.612879,0.72830725,1.6655078,0.7370635,1
96708,1087.387,463.8086,263.79193,74229,337.42383,0.70617044,0.9440422,0.57489,0.83228016,2.0401676,0.7726239,0
69866,1129.4333,389.4106,283.02832,72641,374.18213,0.6328857,0.9319683,0.5058029,0.77020013,1.8713901,0.72546273,1
70670,1145.8473,402.536,282.0741,70898,370.6715,0.62462807,0.9321218,0.50654614,0.75605035,1.9070936,0.7170645,1
60635,1083.2501,406.54688,268.70874,73579,393.00922,0.57758987,0.92881423,0.50147784,0.7689642,2.2718184,0.7819868,1
86055,1234.051,424.45703,269.92218,75516,326.51587,0.67323613,0.9490295,0.6021841,0.64575195,1.6575649,0.66685784,1
85631,1200.5369,448.73953,267.0406,73219,326.45352,0.6076301,0.9397551,0.56166846,0.6742343,1.6295123,0.7106451,1
68296,1176.1158,425.62872,254.67072,76287,368.20816,0.6336,0.9479368,0.57037395,0.7146387,2.2999396,0.7391393,1
67831,1150.4839,415.77463,292.20917,74999,371.0126,0.6071002,0.9331589,0.5416609,0.7570754,1.8451825,0.7315303,1
91747,1106.5155,410.3293,250.60094,66697,337.43738,0.7406721,0.94732916,0.59713566,0.7267691,1.8483305,0.72133094,1
107321,1380.2307,482.45502,278.7496,99341,309.7724,0.68635094,0.95689905,0.6427939,0.6685127,1.2026124,0.6488962,1
82866,1100.0262,435.40997,223.40474,51142,301.92535,0.61948323,0.9427668,0.5689081,0.6658607,1.9999946,0.6906172,0
70840,1148.8967,418.53845,293.75092,78106,369.24915,0.6051781,0.93475604,0.553105,0.7493581,1.8339895,0.73900384,1
76347,1425.2322,431.06348,273.7947,92215,340.5422,0.70280313,0.96960455,0.6493418,0.7471734,1.9962626,0.6629967,1
69897,1093.7827,411.14313,261.7896,67042,369.23004,0.6655992,0.9324819,0.56460387,0.7645477,2.0406842,0.7175962,1
78954,1027.791,426.57794,215.18143,67138,348.12503,0.7439965,0.92239535,0.6608365,0.7186552,2.4316654,0.74445504,0
83612,1062.4248,439.87854,262.39615,74861,355.31686,0.71496004,0.9417404,0.6097323,0.76935816,2.0508404,0.7112437,1
79184,1135.0608,406.87137,252.20776,75462,387.8714,0.68537027,0.94760245,0.6196245,0.7612732,2.4223888,0.77072954,0
61023,1255.7772,412.076,279.8045,73989,349.6254,0.6044787,0.95111907,0.54646766,0.68151,1.8331687,0.66685545,1
89943,1119.0084,455.29358,288.35333,78923,350.47083,0.6761341,0.93902767,0.590335,0.7576387,1.7898617,0.70329297,1
83698,1067.717,419.06876,276.35178,69248,366.85333,0.71133554,0.94151586,0.5910736,0.7660176,1.9952447,0.713977,1
58669,1155.9734,409.36325,263.88977,68263,385.9024,0.6660847,0.96010953,0.6298108,0.7070959,2.1680574,0.75104666,1
112447,1288.3625,474.35638,286.80853,104244,321.5658,0.6542867,0.95418054,0.6835934,0.65155876,1.5341736,0.6956937,1
55967,1115.4213,409.51266,213.98947,64240,361.75146,0.6512215,0.9312671,0.5558346,0.7377828,2.4387162,0.7711818,1
70533,1369.971,447.93573,255.81857,81164,342.00082,0.67778003,0.9650631,0.61110246,0.79783255,2.1079385,0.7082419,1
59630,1117.7211,397.52383,273.70572,70319,387.54657,0.6058947,0.93243784,0.510262,0.77669954,2.161744,0.7596053,1
59985,1193.5251,412.445,270.1422,73543,373.79678,0.62504226,0.94067705,0.53427124,0.76219827,2.1677706,0.7339293,1
72731,1140.9727,409.9733,281.47748,67833,361.1595,0.6453375,0.9351393,0.5540107,0.72825634,1.9079928,0.6939117,1
68715,1242.6844,409.85858,269.4318,76723,357.63068,0.6300739,0.94354916,0.53505737,0.7309462,2.0038555,0.7094549,1
112623,1454.5435,544.40295,274.70654,105520,282.0188,0.62979025,0.9601892,0.6816337,0.5983484,1.3554475,0.645722,1
94101,1232.959,422.04892,226.47086,82494,314.7233,0.5855348,0.9610843,0.6403434,0.6800438,2.0079985,0.75705767,0
58814,1064.6226,436.7506,262.3757,76648,398.1126,0.56602633,0.9358625,0.51630205,0.76719606,2.393382,0.79150224,1
58830,1166.8389,406.6008,286.8622,71061,377.41345,0.61914647,0.93835175,0.53036076,0.77238405,2.0123713,0.72454774,1
81682,1159.1373,422.46454,245.98785,69529,334.89423,0.6922544,0.94611675,0.5987911,0.68043315,1.8508611,0.68793714,1
80867,1007.4437,434.54886,268.64456,94175,392.56055,0.5527784,0.9463575,0.5761239,0.65993226,2.3719158,0.7417401,0
65729,1111.9521,378.58456,263.2501,67522,375.88235,0.665847,0.94921476,0.5679167,0.7376855,2.0619042,0.7057157,1
58302,1179.5399,466.5722,244.22037,89425,397.16406,0.6413991,0.96338475,0.6028176,0.77738416,2.3552947,0.79354537,1
61864,1174.0099,405.24332,288.23505,71134,374.63034,0.61505973,0.9340236,0.5197355,0.774019,1.9515352,0.72886455,1
56767,1123.6904,386.24554,262.4886,71390,380.888,0.648918,0.95237064,0.57605624,0.77522326,2.106707,0.7279994,1
64961,1145.2076,410.70508,286.68524,72100,373.57654,0.625772,0.9390408,0.5579322,0.75568855,1.9762633,0.7239127,1
85714,1261.606,409.14722,252.82065,89911,336.10522,0.5990647,0.9545455,0.61588895,0.72904956,1.9529368,0.7369614,0
77358,1178.1665,429.92767,284.92926,73334,346.68353,0.6039467,0.93525565,0.54688764,0.70411456,1.6790158,0.73559976,1
88804,1105.4152,446.11383,281.98257,76058,353.60648,0.6852729,0.9379077,0.58619106,0.75148094,1.8196298,0.7094028,1
74886,1216.4543,419.06088,280.33032,71278,339.34033,0.62588346,0.9336346,0.52756196,0.7044226,1.6752269,0.6689093,1
68472,1206.33,408.40674,284.5678,70909,359.5582,0.58939934,0.93220264,0.4942436,0.73142815,1.8097239,0.6982733,1
68283,1147.0615,490.20776,259.336,110428,403.09973,0.64421344,0.9620236,0.61668336,0.7573294,2.599835,0.8195726,0
94724,1285.779,455.2759,279.40057,89049,327.99268,0.6489692,0.9447274,0.60472894,0.68131715,1.6154456,0.69559103,1
62035,1191.0701,382.882,279.53564,74072,372.44897,0.6414678,0.9532067,0.5544078,0.7395239,1.962522,0.691417,1
71215,1124.4767,422.24835,192.37527,65498,338.15228,0.70676756,0.9462943,0.6354728,0.68588823,2.5825825,0.7551956,0
73070,1248.9097,415.31467,290.0141,74768,341.6716,0.5990168,0.93422264,0.51109356,0.7009582,1.5958989,0.6865575,1
81584,1013.49615,428.6974,260.81522,61447,360.47095,0.69936323,0.9307762,0.55886036,0.78994435,2.1095629,0.6998529,1
60917,1328.5311,459.72833,255.51947,90897,376.98676,0.68534124,0.96950424,0.64239717,0.73632526,2.2808719,0.72811115,1
72935,1125.9462,366.3237,264.5028,80773,380.65616,0.6893718,0.9502255,0.5567392,0.7872498,2.1853416,0.7152711,0
74128,1176.7454,429.77734,229.42816,57073,321.51913,0.6020867,0.95084924,0.57304966,0.6825676,1.9700897,0.6610046,1
58883,1192.3983,468.3125,238.50998,80688,395.4173,0.658512,0.96438146,0.61872894,0.7203837,2.3371325,0.78794086,1
89395,1070.7195,410.4922,268.51492,90785,362.13434,0.7288973,0.94299537,0.55393916,0.76646674,1.806089,0.7057233,1
68904,1145.7094,379.3151,272.5441,72325,373.4475,0.6656991,0.94431776,0.5422893,0.7602117,1.9825753,0.7141179,1
71790,1015.5405,397.91397,243.17908,63984,380.64362,0.7126587,0.94742024,0.598619,0.75456727,2.1839035,0.7312625,0
68002,1142.1418,410.6933,287.60855,69336,372.6674,0.6265144,0.92869866,0.5162458,0.76838475,1.9065714,0.72160304,1
84084,1208.819,439.8424,263.1753,89599,353.69543,0.61219805,0.9467831,0.58905685,0.7542995,2.1677089,0.72227615,1
73466,1141.4504,418.21213,288.4412,78443,365.90833,0.63634133,0.94330907,0.58794713,0.7557311,1.9725236,0.7311572,1
68899,1142.0577,401.7475,251.6926,66477,354.85312,0.64942986,0.95384026,0.6098489,0.6718339,2.0269775,0.71075726,1
71301,1217.8264,402.98697,260.62012,78106,353.5896,0.6021628,0.9391956,0.5441054,0.7656411,1.9403555,0.76291263,1
82518,1190.3467,434.46185,290.6845,86351,352.71667,0.60609496,0.938987,0.5722048,0.7513929,1.810599,0.73552614,1
70259,1255.5521,410.18082,279.1266,76941,340.42474,0.62281394,0.9453468,0.5247572,0.69889915,1.6532025,0.6663868,1
58802,1172.625,426.28082,245.7994,75257,387.6845,0.67011386,0.96354717,0.6377431,0.7371201,2.194973,0.7756514,1
72838,1154.3918,423.2791,293.37152,78327,367.95224,0.6026341,0.93119395,0.5411725,0.75673944,1.7729456,0.73739046,1
90212,1149.096,455.98166,289.3648,81562,346.90146,0.6531023,0.93916094,0.5914844,0.7386204,1.7168275,0.7094511,1
60686,1244.7394,565.34595,204.49487,95790,389.3125,0.66842175,0.9449905,0.62302834,0.8813488,2.8045402,0.86712843,0
76427,1120.7985,409.338,248.45123,54471,348.18335,0.6769688,0.9491984,0.5856983,0.72433674,2.1738982,0.72848845,1
72687,1075.6212,398.01184,277.62494,69449,374.4877,0.6703651,0.9437727,0.5852982,0.74060345,2.036693,0.726086,1
80957,1232.1072,431.03656,273.1244,73252,327.78717,0.64997184,0.93641156,0.5505481,0.6893605,1.661557,0.6594926,1
58172,1241.8256,427.21106,259.44647,75297,363.12778,0.6361702,0.9600594,0.5938454,0.73605424,2.0972433,0.7095642,1
96751,1362.8649,472.9167,280.376,95197,327.17432,0.65399265,0.9555174,0.6589564,0.6671365,1.568525,0.66328543,1
112514,1315.9882,501.3598,259.18738,90339,284.40417,0.7195305,0.96034724,0.66264933,0.6831072,1.6518576,0.6532769,1
92752,1223.3171,400.0412,251.21904,87735,344.0224,0.716172,0.9565148,0.6596327,0.74975026,1.9474268,0.7229448,0
82577,1142.7366,438.93582,299.5027,87134,360.92014,0.60246503,0.9338683,0.57743764,0.7363788,1.670634,0.75589997,1
64080,1023.4245,404.30743,267.67926,82324,397.9353,0.57386523,0.93693423,0.5179282,0.74959195,2.437364,0.7897318,1
49721,1098.7351,406.30157,220.8864,53260,347.45676,0.58523715,0.9186,0.4721511,0.7557122,2.1079512,0.72812355,1
73301,1138.0316,411.03513,254.5915,69895,356.18112,0.6378051,0.93569195,0.5436956,0.7700498,1.9853821,0.7533784,1
59352,1127.9929,411.5037,277.6065,70360,384.98358,0.6031726,0.9341291,0.51136154,0.777055,2.138815,0.7429472,1
108537,1279.0619,454.96884,234.41313,72001,283.395,0.6205001,0.96441257,0.6225301,0.6667856,1.6983359,0.69733435,0
93734,1179.3541,461.8498,221.47488,54105,287.64603,0.7087436,0.95068514,0.6212682,0.6474352,2.0086238,0.6447473,1
54633,1249.3788,414.0072,282.4264,81562,389.0841,0.67756736,0.9629669,0.60646534,0.76225877,2.1091194,0.72312796,1
66477,1135.3646,383.01352,265.94247,75465,383.38702,0.6434869,0.9430376,0.53321046,0.7730151,2.2386732,0.73952484,1
69063,1155.155,417.13065,289.18127,73502,370.19922,0.60899407,0.92916584,0.5240853,0.764272,1.8361228,0.7332561,1
77636,1007.97656,419.1397,245.2187,71133,382.30746,0.74865156,0.94505847,0.63931584,0.75473535,2.25241,0.7546465,0
56479,1158.5255,410.15833,282.35657,70860,380.03836,0.6170075,0.93986213,0.5296109,0.7657638,2.0734863,0.7320224,1
63711,1119.0895,415.54852,256.11316,82603,387.89966,0.63091826,0.94929945,0.56892276,0.7941111,2.44233,0.7780429,0
57860,1122.2634,390.61954,266.7881,68008,386.70044,0.64413214,0.9515281,0.56856567,0.7312522,2.221573,0.7317488,1
56933,1231.7344,475.24554,225.18927,82015,394.74835,0.6721447,0.9565266,0.62382436,0.802938,2.3772867,0.8286459,1
59127,1288.5045,430.5439,266.80026,85178,389.20197,0.687735,0.96916485,0.6393951,0.76111007,2.1900737,0.7520473,1
63455,1077.1152,443.42755,267.00195,83666,404.18384,0.5368893,0.93281686,0.51495767,0.72216165,2.429975,0.7960858,1
82359,951.7446,406.32553,241.61296,67995,369.40457,0.78361446,0.94021297,0.6004021,0.7805489,2.0540953,0.7412519,1
59798,1144.0919,395.12726,279.13046,69550,379.41266,0.63772774,0.9453345,0.5654104,0.73316556,2.0629094,0.72824895,1
84410,1119.3367,435.37915,277.9701,77189,352.48294,0.65851,0.9382508,0.56393564,0.7817048,1.9156379,0.7366905,1
70089,1223.8987,459.04837,263.44952,82919,346.66147,0.6170696,0.95092374,0.59102625,0.7625209,2.1230445,0.73868227,1
83314,1013.88336,418.69934,235.42139,68702,356.32822,0.7684039,0.9398151,0.6193248,0.7488835,1.9554262,0.7105364,1
94600,1190.4644,442.8661,287.28644,95660,351.37292,0.6772016,0.94557506,0.6384599,0.752324,1.7304968,0.7474793,1
83164,1224.0796,428.30966,289.52634,76267,336.7606,0.6250767,0.9366808,0.5605496,0.679017,1.6097558,0.68888646,1
68946,1282.6572,411.5865,283.37036,92086,380.43048,0.7519963,0.9668157,0.6401292,0.8742541,2.172823,0.6814899,0
